stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11217,61253,NB CAMBIE ST FS W 27 AVE,CAMBIE ST @ W 27 AVE,49.247293,-123.115175,ZN 99, ,0,
11227,50483,NB CAMBIE ST NS W 7 AVE,CAMBIE ST @ W 7 AVE,49.264648,-123.114622,ZN 99, ,0,
418,50414,SB CAMBIE ST FS W 12 AVE,CAMBIE ST @ W 12 AVE,49.260113,-123.115144,ZN 99, ,0,
419,50415,SB CAMBIE ST FS W 16 AVE,CAMBIE ST @ W 16 AVE,49.256555,-123.115252,ZN 99, ,0,
420,50416,SB CAMBIE ST FS W 18 AVE,CAMBIE ST @ W 18 AVE,49.254674,-123.115282,ZN 99, ,0,
422,50418,SB CAMBIE ST FS W 22 AVE,CAMBIE ST @ W 22 AVE,49.250985,-123.115447,ZN 99, ,0,
423,50419,SB CAMBIE ST FS W KING EDWARD AVE,CAMBIE ST @ W KING EDWARD AVE,49.248634,-123.115722,ZN 99, ,0,
426,50422,SB CAMBIE ST FS W 33 AVE,CAMBIE ST @ W 33 AVE,49.240750,-123.118651,ZN 99, ,0,
428,50424,SB CAMBIE ST FS W 37 AVE,CAMBIE ST @ W 37 AVE,49.237007,-123.116290,ZN 99, ,0,
627,50621,SB CAMBIE ST NS W 41 AVE,CAMBIE ST @ W 41 AVE,49.233991,-123.116411,ZN 99, ,0,
991,50982,SB CAMBIE ST FS W 43 AVE,CAMBIE ST @ W 43 AVE,49.231397,-123.116561,ZN 99, ,0,
992,50983,SB CAMBIE ST FS W 45 AVE,CAMBIE ST @ W 45 AVE,49.229514,-123.116588,ZN 99, ,0,
994,50985,SB CAMBIE ST FS W 49 AVE,CAMBIE ST @ W 49 AVE,49.225846,-123.116731,ZN 99, ,0,
995,50986,SB CAMBIE ST FS W 54 AVE,CAMBIE ST @ W 54 AVE,49.221502,-123.116906,ZN 99, ,0,
996,50987,SB CAMBIE ST FS W 57 AVE,CAMBIE ST @ W 57 AVE,49.218787,-123.117011,ZN 99, ,0,
997,50988,SB CAMBIE ST FS W 59 AVE,CAMBIE ST @ W 59 AVE,49.216483,-123.117102,ZN 99, ,0,
9087,58286,SB CAMBIE ST NS W 29 AVE,CAMBIE ST @ W 29 AVE,49.245383,-123.115868,ZN 99, ,0,
10802,50421,SB CAMBIE ST FS W 31 AVE,CAMBIE ST @ W 31 AVE,49.242949,-123.118428,ZN 99, ,0,
10804,50423,SB CAMBIE ST FS W 35 AVE,CAMBIE ST @ W 35 AVE,49.238762,-123.116678,ZN 99, ,0,
10872,50990,SB CAMBIE ST FS W 62 AVE,CAMBIE ST @ W 62 AVE,49.213825,-123.117204,ZN 99, ,0,
11101,61149,SB CAMBIE ST FS W 14 AVE,CAMBIE ST @ W 14 AVE,49.258460,-123.115193,ZN 99, ,0,
11203,50420,SB CAMBIE ST FS W 27 AVE,CAMBIE ST @ W 27 AVE,49.246788,-123.115814,ZN 99, ,0,
11211,50417,SB CAMBIE ST FS W 20 AVE,CAMBIE ST @ W 20 AVE,49.252766,-123.115379,ZN 99, ,0,
11221,50412,SB CAMBIE ST FS W 7 AVE,CAMBIE ST @ W 7 AVE,49.264564,-123.114995,ZN 99, ,0,
11350,50981,SB CAMBIE ST FS W 41 AVE,CAMBIE ST @ W 41 AVE,49.233092,-123.116464,ZN 99, ,0,
11258,61254,EB W 2 AVE FS ASH ST,E 2 AVE @ ASH ST,49.265937,-123.116053,ZN 99, ,0,
417,50413,SB CAMBIE ST FS W BROADWAY,CAMBIE ST @ W BROADWAY,49.262829,-123.115052,ZN 99, ,0,
4608,54556,HORSESHOE BAY FERRY TERMINAL,BUS STOP @ HORSESHOE BAY FERRY TERMINAL,49.374146,-123.272805,ZN 99, ,0,
4609,54557,SB NELSON AVE FS BAY ST,NELSON AVE @ BAY ST,49.375150,-123.276890,ZN 99, ,0,
4611,54559,EB MARINE DR FS NELSON AVE,MARINE DR @ NELSON AVE,49.370120,-123.278910,ZN 99, ,0,
4612,54560,SB MARINE DR AT 6300 BLOCK,MARINE DR @ 6300 BLOCK,49.368670,-123.276370,ZN 99, ,0,
4613,54561,SB MARINE DR AT HORSESHOE BAY PARK & RIDE,MARINE DR @ HORSESHOE BAY PARK AND RIDE,49.367080,-123.276760,ZN 99, ,0,
4614,54562,SB MARINE DR FS ORCHILL RD,MARINE DR @ ORCHILL RD,49.363028,-123.277509,ZN 99, ,0,
4615,54563,SB MARINE DR FS EAGLERIDGE DR,MARINE DR @ EAGLERIDGE DR,49.361175,-123.277897,ZN 99, ,0,
4616,54564,SB MARINE DR NS GLENEAGLES DR,MARINE DR @ GLENEAGLES DR,49.358726,-123.278743,ZN 99, ,0,
4617,54565,EB MARINE DR AT 5800 BLOCK,MARINE DR @ 5800 BLOCK,49.357150,-123.273060,ZN 99, ,0,
4618,54566,EB MARINE DR NS PRIMROSE PL,MARINE DR @ PRIMROSE PL,49.358530,-123.266946,ZN 99, ,0,
4619,54567,EB MARINE DR FS EAGLE HARBOUR RD,MARINE DR @ EAGLE HARBOUR RD,49.356476,-123.264027,ZN 99, ,0,
4620,54568,SB MARINE DR FS GALLAGHER PL,MARINE DR @ GALLAGHER PL,49.352610,-123.260744,ZN 99, ,0,
4621,54569,SB MARINE DR FS PARTHENON PL,MARINE DR @ PARTHENON PL,49.350873,-123.266375,ZN 99, ,0,
4622,54570,SB MARINE DR NS KEW CLIFF RD,MARINE DR @ KEW CLIFF RD,49.349229,-123.266848,ZN 99, ,0,
4623,54571,SB MARINE DR AT 5200 BLOCK,MARINE DR @ 5200 BLOCK,49.346020,-123.266060,ZN 99, ,0,
4624,54572,SB MARINE DR NS THE CROSSWAY,MARINE DR @ THE CROSSWAY,49.341932,-123.265371,ZN 99, ,0,
4625,54573,EB MARINE DR FS BEACON LANE,MARINE DR @ BEACON LANE,49.340640,-123.263060,ZN 99, ,0,
4626,54574,EB MARINE DR NS THE DALE,MARINE DR @ THE DALE,49.340727,-123.258861,ZN 99, ,0,
4627,54575,EB MARINE DR FS MCKENZIE DR,MARINE DR @ MCKENZIE DR,49.340719,-123.253090,ZN 99, ,0,
4628,54576,EB MARINE DR FS N PICCADILLY RD,MARINE DR @ N PICCADILLY RD,49.340937,-123.247274,ZN 99, ,0,
4629,54577,EB MARINE DR FS MORGAN CRES,MARINE DR @ MORGAN CRES,49.340680,-123.238640,ZN 99, ,0,
4630,54578,EB MARINE DR AT 4100 BLOCK,MARINE DR @ 4100 BLOCK,49.341070,-123.235060,ZN 99, ,0,
4631,54579,EB MARINE DR FS SHERMAN ST,MARINE DR @ SHERMAN ST,49.341731,-123.230482,ZN 99, ,0,
4632,54580,EB MARINE DR FS ROSE CRES,MARINE DR @ ROSE CRES,49.341245,-123.226556,ZN 99, ,0,
4633,54581,EB MARINE DR FS SHARON DR,MARINE DR @ SHARON DR,49.340322,-123.224744,ZN 99, ,0,
4634,54582,EB MARINE DR AT 3700 BLOCK,MARINE DR @ 3700 BLOCK,49.339582,-123.222593,ZN 99, ,0,
4635,54583,EB MARINE DR AT 3600 BLOCK,MARINE DR @ 3600 BLOCK,49.339230,-123.216280,ZN 99, ,0,
4637,54585,EB MARINE DR AT 3300 BLOCK,MARINE DR @ 3300 BLOCK,49.341606,-123.210425,ZN 99, ,0,
4639,54587,EB MARINE DR NS 31 ST,MARINE DR @ 31 ST,49.340189,-123.202962,ZN 99, ,0,
4640,54588,EB MARINE DR NS 30 ST,MARINE DR @ 30 ST,49.339510,-123.200000,ZN 99, ,0,
4641,54589,EB MARINE DR NS 29 ST,MARINE DR @ 29 ST,49.337797,-123.194572,ZN 99, ,0,
4642,54590,EB MARINE DR NS 27 ST,MARINE DR @ 27 ST,49.336467,-123.189107,ZN 99, ,0,
4643,54591,EB MARINE DR FS 26 ST,MARINE DR @ 26 ST,49.335560,-123.185434,ZN 99, ,0,
4638,54586,EB MARINE DR NS RADCLIFFE AVE,MARINE DR @ RADCLIFFE AVE,49.340963,-123.206985,ZN 99, ,0,
8629,54558,SB NELSON AVE AT 6400 BLOCK,NELSON AVE @ 6400 BLOCK,49.372606,-123.277801,ZN 99, ,0,
4636,54584,EB MARINE DR FS CREERY AVE,MARINE DR @ CREERY AVE,49.341760,-123.212980,ZN 99, ,0,
3204,53170,COQUITLAM CENTRAL STN BAY 7,COQUITLAM CENTRAL STN @ BAY 7,49.274922,-122.799038,ZN 99, ,0,
9633,59225,BUNTZEN LAKE PARKING LOT,BUS STOP @ BUNTZEN LAKE,49.338709,-122.856818,ZN 99, ,0,
9338,58756,NB ASPENWOOD DR FS FOREST PARK WAY,ASPENWOOD DR @ FOREST PARK WAY,49.298540,-122.833695,ZN 99, ,0,
10073,59310,NB EAST RD FS BLACKBERRY DR,EAST RD @ BLACKBERRY DR,49.300171,-122.835367,ZN 99, ,0,
12125,61690,NB EAST RD AT 1400 BLOCK,EAST RD @ 1400 BLOCK,49.304312,-122.838495,ZN 99, ,0,
11237,61313,NB EAST RD NS STRONG RD,EAST RD @ STRONG RD,49.306379,-122.840342,ZN 99, ,0,
11241,61312,NB EAST RD NS WYNDHAM CRES,EAST RD @ WYNDHAM CRES,49.309844,-122.843397,ZN 99, ,0,
3277,53242,NB SUNNYSIDE RD FS EAST RD,SUNNYSIDE RD @ EAST RD,49.314796,-122.855634,ZN 99, ,0,
3278,53243,NB SUNNYSIDE RD NS EAGLECREST DR,SUNNYSIDE RD @ EAGLECREST DR,49.318628,-122.855643,ZN 99, ,0,
10858,61018,FLAGSTOP NB AT ANMORE GROCERY STORE,PARK ACCESS RD @ ANMORE GROCERY STORE,49.322920,-122.854667,ZN 99, ,0,
11509,61283,WB EAST RD AT 2400 BLOCK,EAST RD @ 2400 BLOCK,49.314595,-122.850068,ZN 99, ,0,
3280,53245,SB SUNNYSIDE RD FS ANMORE CREEK WAY,SUNNYSIDE RD @ ANMORE CREEK WAY,49.318666,-122.855772,ZN 99, ,0,
11239,61311,SB EAST RD NS WYNDHAM CRES,EAST RD @ WYNDHAM CRES,49.310197,-122.843823,ZN 99, ,0,
11238,61314,SB EAST RD FS STRONG RD,EAST RD @ STRONG RD,49.306398,-122.840470,ZN 99, ,0,
11797,61691,SB EAST RD AT 1400 BLOCK,EAST RD @ 1400 BLOCK,49.304406,-122.838698,ZN 99, ,0,
10074,59309,SB EAST RD NS BLACKBERRY DR,EAST RD @ BLACKBERRY DR,49.300061,-122.835526,ZN 99, ,0,
12240,59569,INLET CENTRE STN BAY 3,INLET CENTRE STN @ BAY 3,49.277105,-122.826787,ZN 99, ,0,
9342,58900,EB EAST RD FS SUNNYSIDE RD,EAST RD @ SUNNYSIDE RD,49.314469,-122.854993,ZN 99, ,0,
11508,61284,EB EAST RD AT 2300 BLOCK,EAST RD @ 2300 BLOCK,49.314478,-122.848990,ZN 99, ,0,
10063,53244,SB SUNNYSIDE RD AT ANMORE GROCERY STORE,SUNNYSIDE RD @ ANMORE GROCERY STORE,49.322138,-122.855795,ZN 99, ,0,
11534,59558,WB DUNSMUIR ST FS CAMBIE ST,DUNSMUIR ST @ CAMBIE ST,49.280837,-123.112004,ZN 99, ,0,
9112,58750,EB W GEORGIA ST FS BURRARD ST--,W GEORGIA ST @ BURRARD ST,49.284015,-123.120673,ZN 99, ,0,
193,59040,WB ROBSON ST NS GRANVILLE ST,ROBSON ST @ GRANVILLE ST,49.281280,-123.119551,ZN 99, ,0,
347,50343,SB OAK ST AT 5600 BLOCK,OAK ST @ 5600 BLOCK,49.234887,-123.128188,ZN 99, ,0,
415,50411,EB NELSON ST FS CAMBIE ST,NELSON ST @ CAMBIE ST,49.275793,-123.117735,ZN 99, ,0,
812,50805,SB OAK ST FS W 41 AVE,OAK ST @ W 41 AVE,49.233541,-123.128231,ZN 99, ,0,
335,50331,SB OAK ST FS W 12 AVE,OAK ST @ W 12 AVE,49.260309,-123.126817,ZN 99, ,0,
336,50332,SB OAK ST FS W 14 AVE,OAK ST @ W 14 AVE,49.258518,-123.126896,ZN 99, ,0,
337,50333,SB OAK ST FS W 16 AVE,OAK ST @ W 16 AVE,49.256751,-123.127351,ZN 99, ,0,
339,50335,SB OAK ST FS DOUGLAS CRES,OAK ST @ DOUGLAS CRES,49.254123,-123.127471,ZN 99, ,0,
340,50336,SB OAK ST FS BALFOUR AVE,OAK ST @ BALFOUR AVE,49.251423,-123.127590,ZN 99, ,0,
341,50337,SB OAK ST FS W KING EDWARD AVE,OAK ST @ W KING EDWARD AVE,49.248653,-123.127716,ZN 99, ,0,
342,50338,SB OAK ST FS NANTON AVE,OAK ST @ NANTON AVE,49.245988,-123.127793,ZN 99, ,0,
343,50339,SB OAK ST FS DEVONSHIRE CRES,OAK ST @ DEVONSHIRE CRES,49.244095,-123.127861,ZN 99, ,0,
345,50341,SB OAK ST FS W 33 AVE,OAK ST @ W 33 AVE,49.241077,-123.127960,ZN 99, ,0,
346,50342,SB OAK ST FS W 37 AVE,OAK ST @ W 37 AVE,49.237306,-123.128102,ZN 99, ,0,
813,50806,SB OAK ST FS W 43 AVE,OAK ST @ W 43 AVE,49.231779,-123.128278,ZN 99, ,0,
814,50807,SB OAK ST FS W 46 AVE,OAK ST @ W 46 AVE,49.229046,-123.128376,ZN 99, ,0,
815,50808,SB OAK ST FS W 49 AVE,OAK ST @ W 49 AVE,49.226160,-123.128478,ZN 99, ,0,
816,50809,SB OAK ST FS W 52 AVE,OAK ST @ W 52 AVE,49.223665,-123.128545,ZN 99, ,0,
817,50810,SB OAK ST FS W 54 AVE,OAK ST @ W 54 AVE,49.221231,-123.128635,ZN 99, ,0,
818,50811,SB OAK ST FS W 57 AVE,OAK ST @ W 57 AVE,49.218926,-123.128765,ZN 99, ,0,
819,50812,SB OAK ST FS W 59 AVE,OAK ST @ W 59 AVE,49.216857,-123.129581,ZN 99, ,0,
820,50813,SB OAK ST NS PARK DR,OAK ST @ PARK DR,49.214689,-123.130177,ZN 99, ,0,
821,50814,SB OAK ST FS W 64 AVE,OAK ST @ W 64 AVE,49.212739,-123.130241,ZN 99, ,0,
822,50815,SB OAK ST FS W 67 AVE,OAK ST @ W 67 AVE,49.210480,-123.130325,ZN 99, ,0,
823,50816,SB OAK ST NS W 70 AVE,OAK ST @ W 70 AVE,49.208654,-123.130386,ZN 99, ,0,
11262,61360,SB OAK ST FS W 72 AVE,OAK ST @ W 72 AVE,49.205381,-123.130464,ZN 99, ,0,
628,50622,WB ROBSON ST FS HAMILTON ST,ROBSON ST @ HAMILTON ST,49.279145,-123.116259,ZN 99, ,0,
454,50450,NB OAK ST FS W 41 AVE,OAK ST @ W 41 AVE,49.234318,-123.127903,ZN 99, ,0,
748,50741,NB OAK ST FS W 71 AVE,OAK ST @ W 71 AVE,49.207164,-123.130146,ZN 99, ,0,
749,50742,NB OAK ST FS W 70 AVE,OAK ST @ W 70 AVE,49.208777,-123.130110,ZN 99, ,0,
750,50743,NB OAK ST FS W 67 AVE,OAK ST @ W 67 AVE,49.211074,-123.130033,ZN 99, ,0,
751,50744,NB OAK ST FS W 64 AVE,OAK ST @ W 64 AVE,49.213261,-123.129963,ZN 99, ,0,
752,50745,NB OAK ST FS PARK DR,OAK ST @ PARK DR,49.214711,-123.129909,ZN 99, ,0,
753,50746,NB OAK ST FS W 59 AVE,OAK ST @ W 59 AVE,49.217412,-123.129005,ZN 99, ,0,
754,50747,NB OAK ST FS W 57 AVE,OAK ST @ W 57 AVE,49.219518,-123.128433,ZN 99, ,0,
755,50748,NB OAK ST FS W 54 AVE,OAK ST @ W 54 AVE,49.221798,-123.128353,ZN 99, ,0,
756,50749,NB OAK ST FS W 53 AVE,OAK ST @ W 53 AVE,49.223040,-123.128320,ZN 99, ,0,
757,50750,NB OAK ST FS W 51 AVE,OAK ST @ W 51 AVE,49.225002,-123.128254,ZN 99, ,0,
758,50751,NB OAK ST FS W 49 AVE,OAK ST @ W 49 AVE,49.226867,-123.128159,ZN 99, ,0,
759,50752,NB OAK ST FS W 46 AVE,OAK ST @ W 46 AVE,49.229544,-123.128098,ZN 99, ,0,
760,50753,NB OAK ST FS W 43 AVE,OAK ST @ W 43 AVE,49.232346,-123.128003,ZN 99, ,0,
761,50754,NB OAK ST NS W 41 AVE,OAK ST @ W 41 AVE,49.233660,-123.127934,ZN 99, ,0,
455,50451,NB OAK ST FS W 38 AVE,OAK ST @ W 38 AVE,49.237021,-123.127850,ZN 99, ,0,
456,50452,NB OAK ST FS AT 5100 BLOCK,OAK ST @ 5100 BLOCK,49.239259,-123.127770,ZN 99, ,0,
457,50453,NB OAK ST FS W 33 AVE,OAK ST @ W 33 AVE,49.241748,-123.127690,ZN 99, ,0,
458,50454,NB OAK ST FS DEVONSHIRE CRES,OAK ST @ DEVONSHIRE CRES,49.244894,-123.127493,ZN 99, ,0,
459,50455,NB OAK ST FS W 27 AVE,OAK ST @ W 27 AVE,49.247506,-123.127490,ZN 99, ,0,
460,50456,NB OAK ST FS W KING EDWARD AVE,OAK ST @ W KING EDWARD AVE,49.249632,-123.127357,ZN 99, ,0,
461,50457,NB OAK ST FS W 22 AVE,OAK ST @ W 22 AVE,49.251967,-123.127311,ZN 99, ,0,
462,50458,NB OAK ST FS W 20 AVE,OAK ST @ W 20 AVE,49.253935,-123.127236,ZN 99, ,0,
463,50459,NB OAK ST FS W 17 AVE,OAK ST @ W 17 AVE,49.256575,-123.127109,ZN 99, ,0,
464,50460,NB OAK ST FS W 14 AVE,OAK ST @ W 14 AVE,49.259126,-123.126632,ZN 99, ,0,
465,50461,NB OAK ST FS W 12 AVE,OAK ST @ W 12 AVE,49.260924,-123.126566,ZN 99, ,0,
747,50740,NB OAK CLOVERLEAF FS SW MARINE DR,OAK CLOVERLEAF @ SW MARINE DR,49.205921,-123.128497,ZN 99, ,0,
12026,61810,NB SMITHE ST FS EXPO BLVD,SMITHE ST @ EXPO BLVD,49.276112,-123.114934,ZN 99, ,0,
2240,52218,WB SW MARINE DR NS LOGAN ST,SW MARINE DR @ LOGAN ST,49.207049,-123.124800,ZN 99, ,0,
1144,51135,EB KINGSWAY NS E 12 AVE,KINGSWAY @ E 12 AVE,49.260192,-123.097102,ZN 99, ,0,
1145,51136,EB KINGSWAY FS E 13 AVE,KINGSWAY @ E 13 AVE,49.258948,-123.095429,ZN 99, ,0,
1146,51137,EB KINGSWAY NS CAROLINA ST,KINGSWAY @ CAROLINA ST,49.257418,-123.092371,ZN 99, ,0,
1147,51138,EB KINGSWAY FS FRASER ST,KINGSWAY @ FRASER ST,49.256214,-123.089018,ZN 99, ,0,
1149,51140,EB KINGSWAY FS GLEN DR,KINGSWAY @ GLEN DR,49.252628,-123.081356,ZN 99, ,0,
1150,51141,EB KINGSWAY FS CLARK DR,KINGSWAY @ CLARK DR,49.250834,-123.077633,ZN 99, ,0,
1151,51142,EB KINGSWAY FS KNIGHT ST,KINGSWAY @ KNIGHT ST,49.249736,-123.075484,ZN 99, ,0,
1152,51143,EB KINGSWAY FS DUMFRIES ST,KINGSWAY @ DUMFRIES ST,49.248660,-123.072988,ZN 99, ,0,
1153,51144,EB KINGSWAY FS PERRY ST,KINGSWAY @ PERRY ST,49.247719,-123.070924,ZN 99, ,0,
1154,51145,EB KINGSWAY FS MILLER ST,KINGSWAY @ MILLER ST,49.246687,-123.068660,ZN 99, ,0,
666,50659,EB KINGSWAY FS VICTORIA DR,KINGSWAY @ VICTORIA DR,49.244769,-123.064604,ZN 99, ,0,
668,50661,EB KINGSWAY FS SLOCAN ST,KINGSWAY @ SLOCAN ST,49.239690,-123.053631,ZN 99, ,0,
1080,51071,EB KINGSWAY FS WALES ST,KINGSWAY @ WALES ST,49.238656,-123.051416,ZN 99, ,0,
1156,51147,EB KINGSWAY FS EARLES ST,KINGSWAY @ EARLES ST,49.237280,-123.048397,ZN 99, ,0,
1157,51148,EB KINGSWAY FS KILLARNEY ST,KINGSWAY @ KILLARNEY ST,49.236159,-123.045333,ZN 99, ,0,
1158,51149,EB KINGSWAY FS RUPERT ST,KINGSWAY @ RUPERT ST,49.235786,-123.041963,ZN 99, ,0,
1159,51150,EB KINGSWAY FS MCKINNON ST,KINGSWAY @ MCKINNON ST,49.234792,-123.037515,ZN 99, ,0,
1160,51151,EB KINGSWAY FS JOYCE ST,KINGSWAY @ JOYCE ST,49.233834,-123.035530,ZN 99, ,0,
1161,51152,EB KINGSWAY FS WESSEX ST,KINGSWAY @ WESSEX ST,49.232943,-123.033767,ZN 99, ,0,
1162,51153,EB KINGSWAY NS TYNE ST,KINGSWAY @ TYNE ST,49.231987,-123.031656,ZN 99, ,0,
1163,51154,EB KINGSWAY FS MELBOURNE ST,KINGSWAY @ MELBOURNE ST,49.231961,-123.028846,ZN 99, ,0,
1164,51155,EB KINGSWAY FS LINCOLN ST,KINGSWAY @ LINCOLN ST,49.232088,-123.026055,ZN 99, ,0,
1165,51156,EB KINGSWAY FS BOUNDARY RD,KINGSWAY @ BOUNDARY RD,49.232256,-123.022286,ZN 99, ,0,
1166,51157,EB KINGSWAY FS SMITH AVE,KINGSWAY @ SMITH AVE,49.232578,-123.018383,ZN 99, ,0,
1167,51158,EB KINGSWAY FS INMAN AVE,KINGSWAY @ INMAN AVE,49.232758,-123.015228,ZN 99, ,0,
1168,51159,EB KINGSWAY FS PATTERSON AVE,KINGSWAY @ PATTERSON AVE,49.232442,-123.012251,ZN 99, ,0,
1169,51160,EB KINGSWAY FS OLIVE AVE,KINGSWAY @ OLIVE AVE,49.231667,-123.009529,ZN 99, ,0,
1170,51161,EB KINGSWAY FS WILSON AVE,KINGSWAY @ WILSON AVE,49.230994,-123.007485,ZN 99, ,0,
1171,51162,SB WILLINGDON AVE NS KEMP ST,WILLINGDON AVE @ KEMP ST,49.229570,-123.005731,ZN 99, ,0,
1172,51163,EB CENTRAL BLVD FS WILLINGDON AVE,CENTRAL BLVD @ WILLINGDON AVE,49.227277,-123.006990,ZN 99, ,0,
2717,52692,METROTOWN STN BAY 1,METROTOWN STATION @ BAY 1,49.226276,-123.003298,ZN 99, ,0,
9147,51139,EB KINGSWAY FS SAINT CATHERINES ST,KINGSWAY @ SAINT CATHERINES ST,49.254367,-123.085052,ZN 99, ,0,
667,50660,EB KINGSWAY FS NANAIMO ST,KINGSWAY @ NANAIMO ST,49.241611,-123.057829,ZN 99, ,0,
12110,61990,EB KINGSWAY NS GLADSTONE ST,KINGSWAY @ GLADSTONE ST,49.243690,-123.062339,ZN 99, ,0,
9063,58529,EB W PENDER ST FS ABBOTT ST,W PENDER ST @ ABBOTT ST,49.280892,-123.106976,ZN 99, ,0,
21,50021,EB E PENDER ST FS CARRALL ST,E PENDER ST @ CARRALL ST,49.280394,-123.103799,ZN 99, ,0,
524,50520,EB E PENDER ST NS MAIN ST,E PENDER ST @ MAIN ST,49.280329,-123.100047,ZN 99, ,0,
1186,51177,WB KINGSWAY FS JOYCE ST,KINGSWAY @ JOYCE ST,49.234462,-123.036193,ZN 99, ,0,
1193,51184,WB KINGSWAY FS MCKINNON ST,KINGSWAY @ MCKINNON ST,49.235237,-123.038053,ZN 99, ,0,
1194,51185,WB KINGSWAY FS SPENCER ST,KINGSWAY @ SPENCER ST,49.235933,-123.041047,ZN 99, ,0,
1195,51186,WB KINGSWAY FS RUPERT ST,KINGSWAY @ RUPERT ST,49.236114,-123.042960,ZN 99, ,0,
1196,51187,WB KINGSWAY FS FAIRMONT ST,KINGSWAY @ FAIRMONT ST,49.236931,-123.046942,ZN 99, ,0,
701,50694,WB KINGSWAY FS SLOCAN ST,KINGSWAY @ SLOCAN ST,49.240309,-123.054367,ZN 99, ,0,
702,50695,WB KINGSWAY FS NANAIMO ST,KINGSWAY @ NANAIMO ST,49.242199,-123.058500,ZN 99, ,0,
1198,51189,WB KINGSWAY FS VICTORIA DR,KINGSWAY @ VICTORIA DR,49.245543,-123.065671,ZN 99, ,0,
1199,51190,WB KINGSWAY FS MILLER ST,KINGSWAY @ MILLER ST,49.247137,-123.069110,ZN 99, ,0,
1201,51192,WB KINGSWAY NS DUMFRIES ST,KINGSWAY @ DUMFRIES ST,49.248894,-123.072897,ZN 99, ,0,
1202,51193,WB KINGSWAY FS KNIGHT ST,KINGSWAY @ KNIGHT ST,49.250510,-123.076585,ZN 99, ,0,
1203,51194,WB KINGSWAY FS INVERNESS ST,KINGSWAY @ INVERNESS ST,49.252366,-123.080257,ZN 99, ,0,
1204,51195,WB KINGSWAY FS WINDSOR ST,KINGSWAY @ WINDSOR ST,49.254147,-123.084079,ZN 99, ,0,
1206,51197,WB KINGSWAY FS FRASER ST,KINGSWAY @ FRASER ST,49.257027,-123.090227,ZN 99, ,0,
1207,51198,WB KINGSWAY FS SAINT GEORGE ST,KINGSWAY @ SAINT GEORGE ST,49.258170,-123.093585,ZN 99, ,0,
1208,51199,WB KINGSWAY FS E 12 AVE,KINGSWAY @ E 12 AVE,49.260171,-123.096663,ZN 99, ,0,
703,50696,WB KINGSWAY FS GLADSTONE ST,KINGSWAY @ GLADSTONE ST,49.243784,-123.062011,ZN 99, ,0,
1173,51164,METROTOWN STN BAY 2,METROTOWN STATION @ BAY 2,49.226085,-123.002888,ZN 99, ,0,
1174,51165,NB WILLINGDON AVE FS CENTRAL BLVD,WILLINGDON AVE @ CENTRAL BLVD,49.228004,-123.007012,ZN 99, ,0,
1175,51166,WB KINGSWAY FS WILLINGDON AVE,KINGSWAY @ WILLINGDON AVE,49.230542,-123.005530,ZN 99, ,0,
1176,51167,WB KINGSWAY FS WILSON AVE,KINGSWAY @ WILSON AVE,49.231422,-123.008159,ZN 99, ,0,
1177,51168,WB KINGSWAY NS BARKER AVE,KINGSWAY @ BARKER AVE,49.232216,-123.010599,ZN 99, ,0,
1178,51169,WB KINGSWAY FS INMAN AVE,KINGSWAY @ INMAN AVE,49.232908,-123.016178,ZN 99, ,0,
1179,51170,WB KINGSWAY FS SMITH AVE,KINGSWAY @ SMITH AVE,49.232660,-123.019689,ZN 99, ,0,
1180,51171,WB KINGSWAY NS BOUNDARY RD,KINGSWAY @ BOUNDARY RD,49.232526,-123.022197,ZN 99, ,0,
1181,51172,WB KINGSWAY FS BOUNDARY RD,KINGSWAY @ BOUNDARY RD,49.232402,-123.024096,ZN 99, ,0,
1182,51173,WB KINGSWAY FS LINCOLN ST,KINGSWAY @ LINCOLN ST,49.232284,-123.026273,ZN 99, ,0,
1183,51174,WB KINGSWAY FS MELBOURNE ST,KINGSWAY @ MELBOURNE ST,49.232118,-123.029643,ZN 99, ,0,
1185,51176,WB KINGSWAY NS WESSEX ST,KINGSWAY @ WESSEX ST,49.233186,-123.033761,ZN 99, ,0,
1187,51178,SB JOYCE ST FS KINGSWAY,JOYCE ST @ KINGSWAY,49.233838,-123.036343,ZN 99, ,0,
12351,61918,SB RICHARDS ST FS W GEORGIA ST,RICHARDS ST @ W GEORGIA ST,49.280904,-123.116809,ZN 99, ,0,
11871,61800,54TH AVENUE LOOP,VICTORIA DR @ E 54TH AVE,49.219851,-123.065682,ZN 99, ,0,
1211,51202,WB HARRISON DR NS VICTORIA DR,HARRISON DR @ VICTORIA DR,49.210673,-123.065781,ZN 99, ,0,
657,50651,EB E 41 AVE FS BRUCE ST,E 41 AVE @ BRUCE ST,49.232543,-123.069616,ZN 99, ,0,
11587,61554,EB HARRISON DR FS VICTORIA DR,HARRISON DR @ VICTORIA DR,49.210486,-123.065448,ZN 99, ,0,
709,50702,WB E 41 AVE FS VICTORIA DR,E 41 AVE @ VICTORIA DR,49.232764,-123.066194,ZN 99, ,0,
1316,51305,SB KNIGHT ST FS E 41 AVE,KNIGHT ST @ E 41 AVE,49.232305,-123.077224,ZN 99, ,0,
1317,51306,SB KNIGHT ST FS E 43 AVE,KNIGHT ST @ E 43 AVE,49.230318,-123.077253,ZN 99, ,0,
